gene,halflife_rep1,halflife_rep2,halflife_rep3,avg_halflife,n_valid_reps
YMR042W,24.438667525323922,6.724186715861492,18.923689321506455,16.69551452089729,3
YNL166C,25.076707263955104,14.014553652817114,11.002563056171404,16.697941324314538,3
YNL291C,27.07060743329727,12.110458872211195,10.95902195780167,16.713362754436712,3
YPR166C,11.396115401988842,3.945787276646718,34.79923270699439,16.713711795209985,3
YLR011W,,,16.719641771088977,16.719641771088977,1
YMR117C,,,16.73833316896886,16.73833316896886,1
YHR201C,22.194800352472164,16.781846826999637,11.24545142559511,16.7406995350223,3
YGL106W,14.761650260357536,19.624995365771753,15.856903632614278,16.747849752914522,3
YMR288W,,22.81200892007592,10.688075203160196,16.75004206161806,2
YLR353W,,19.883558983157485,13.628890060597017,16.75622452187725,2
YBR106W,16.362683314106267,15.594634433875818,18.315669051444118,16.757662266475403,3
YPL267W,33.30553279379197,4.123610100182992,12.8450017550236,16.758048216332856,3
YJR005W,17.31592252792295,15.458603004919445,17.501932431580595,16.75881932147433,3
YHR125W,16.75928525213966,,,16.75928525213966,1
YBR276C,18.90234171917124,14.749436296270572,16.643371392587486,16.765049802676433,3
YNL141W,20.172887676669145,17.60582267000199,12.546313894008888,16.775008080226673,3
YNR049C,14.391848948058506,27.07646011173694,8.86715881875202,16.778489292849155,3
YNL165W,35.881192852451115,8.418971272461555,6.0466510641172,16.782271729676623,3
YBR162W-A,,17.18974210891673,16.38310614562691,16.78642412727182,2
YDL007W,19.551349225534967,17.85828710925544,12.980033537147065,16.796556623979157,3
YGR253C,12.597104023940476,20.0301565023394,17.79644310070398,16.80790120899462,3
YIL175W,16.100354053695934,,17.53115529335899,16.81575467352746,2
YNL180C,,,16.83199841712689,16.83199841712689,1
YOR002W,15.380379003054662,18.095784538701775,17.033461629591113,16.836541723782517,3
YIL030C,19.141164133943274,16.264215798579386,15.11341848017904,16.83959947090057,3
YLR100W,21.131806721000725,14.642995948563199,14.744137183630098,16.839646617731344,3
YFR013W,15.616624047100085,21.612639644451658,13.326561990859233,16.851941894136992,3
YGR262C,25.280301586098858,13.997904674310899,11.307076936662567,16.861761065690775,3
YGL171W,18.94515519397824,16.120948604927502,15.522971365556279,16.863025054820675,3
YOR250C,27.953613258558075,13.521327013246776,9.13226773074623,16.869069334183695,3
YER016W,34.09710685307045,3.3044122727993335,13.21430132671986,16.871940150863214,3
YHR083W,,15.69852277226119,18.046491741480324,16.872507256870758,2
YKL145W,17.268219406076902,19.196597356957493,14.172228711475055,16.879015158169818,3
YNL004W,17.553057496727664,19.0039441729125,14.122203777783888,16.893068482474686,3
YIL022W,21.99762253212596,22.401447596417132,6.283868105053214,16.8943127445321,3
YGR296W,10.495053720567363,18.754638709818995,21.434747857600385,16.894813429328916,3
YIR010W,17.736875102774185,17.61657880445077,15.341965950864097,16.898473286029684,3
YMR200W,17.471586407361166,21.73144745274877,11.494620858913873,16.899218239674607,3
YGL044C,,24.60000344767714,9.205628748542296,16.902816098109717,2
YGL120C,17.638456537318124,18.690213650052584,14.382443709536632,16.903704632302446,3
YMR086W,,14.159106175131281,19.651731729141588,16.905418952136436,2
YLR208W,16.4888789457331,17.612542510311933,16.61545508056735,16.90562551220413,3
YPR173C,15.950743923328268,21.404427330052126,13.371154270996763,16.908775174792385,3
YOR175C,21.038835560871245,10.466972613554399,19.238818472055836,16.91487554882716,3
YMR238W,20.37420079739455,16.167192916220547,14.206066321114161,16.915820011576418,3
YDR089W,,,16.918523858207923,16.918523858207923,1
YCL029C,22.3403130165119,,11.521625469062846,16.930969242787373,2
YKL081W,12.983574045428963,20.14800302028556,17.67017088381308,16.93391598317587,3
YGL006W,16.01430245826717,20.975771283598892,13.823521751299063,16.937865164388374,3
YDR465C,18.161860001192075,17.47183163521439,15.203608691142033,16.945766775849503,3
YNR011C,,27.701636227590548,6.19477889655142,16.948207562070984,2
YDL097C,17.010764192885127,16.74368781482188,17.105535711848912,16.95332923985197,3
YKL012W,17.52401776611578,,16.387535225882317,16.955776495999046,2
YKR084C,20.11731554322913,18.67106926015919,12.099587954771515,16.96265758605328,3
YCL058C,15.534225757640524,18.911518447732867,16.467428682294525,16.97105762922264,3
YLR428C,,16.14048286753001,17.809761061505768,16.97512196451789,2
YOR045W,,18.605181258435593,15.349413917225172,16.977297587830382,2
YDR094W,21.79621015960677,14.460924757752748,14.696708593629577,16.98461450366303,3
YOR319W,22.593630844199794,4.100113763043148,24.274662858315306,16.989469155186082,3
YMR002W,16.798020906768098,20.72512289975292,13.47908663327081,17.00074347993061,3
YFR001W,19.01792890248772,,14.987554521773298,17.002741712130508,2
YBR255W,11.651960548771045,31.16732921072763,8.191548846262855,17.003612868587176,3
YOR360C,22.5039844647508,9.338330160569246,19.170212123854252,17.0041755830581,3
YLR169W,21.367860910332094,11.597487946141243,18.07623688673809,17.013861914403808,3
YDR103W,11.404718141647635,28.500191099441178,11.141514842097536,17.01547469439545,3
YOL115W,,21.270651155836312,12.78966984337418,17.030160499605245,2
YOR076C,18.22028242688599,6.663470757940508,26.212979375042607,17.032244186623036,3
YKL023W,21.69353799177248,16.017839196050264,13.389229449883013,17.03353554590192,3
YBL023C,20.961217152051514,17.0816721604634,13.067019411462425,17.03663624132578,3
YER048C,16.326112668910298,20.106669759092547,14.71825777041986,17.05034673280757,3
YBL104C,,,17.058622781252136,17.058622781252136,1
YER118C,25.200779462019426,17.60609114366615,8.378939308526535,17.0619366380707,3
YFL047W,30.435527999324776,11.793751852482233,8.957292685012355,17.062190845606455,3
YDR192C,13.424053871398325,20.702971824695073,,17.0635128480467,2
YOR187W,17.62309411789524,18.527228376027224,15.059874715685558,17.070065736536005,3
YGL051W,17.022833299559572,,17.118951482831378,17.070892391195475,2
YGR085C,18.231095398742173,19.811329214503456,13.199403574208219,17.080609395817948,3
YOR260W,16.16075769216876,19.6576530375135,15.431384360742058,17.08326503014144,3
YFR047C,21.524367289333433,8.14626661889818,21.582647754300943,17.084427220844187,3
YOR280C,17.79031684156365,23.867389949082288,9.610597703134756,17.08943483126023,3
YCR072C,18.54172196420388,11.599643891031466,21.12863252271312,17.089999459316157,3
YGL139W,16.54900393549488,14.273373074853897,20.46049906331531,17.094292024554694,3
YML038C,16.810210551057505,,17.38545268555162,17.09783161830456,2
YDR393W,25.806047696136584,13.971997447667125,11.515904314699927,17.097983152834544,3
YDR299W,22.345186060967194,15.591846490793705,13.35743703307404,17.098156528278313,3
YMR321C,17.635077551209726,13.660745324831975,20.003774423101643,17.099865766381114,3
YML131W,25.332101353548133,16.38114572505783,9.591251087521185,17.101499388709048,3
YPL117C,22.47808312845381,14.003379031751345,14.832637918236063,17.10470002614707,3
YBR087W,19.409395154963526,,14.840827726492039,17.125111440727782,2
YPL066W,19.750192045921768,17.0349999761881,14.607779449477224,17.13099049052903,3
YGR295C,11.558153652975871,18.62492494841782,21.250003533648908,17.144360711680864,3
YPL263C,17.83528077442924,16.50072935553761,17.119248890803267,17.15175300692337,3
YLR411W,,,17.156740253072837,17.156740253072837,1
YCR044C,22.78852865847844,24.011107694135625,4.679479488575068,17.159705280396377,3
YMR314W,16.498810058776677,19.501723304704086,15.492754835430565,17.16442939963711,3
YOR046C,13.824971317292446,21.29534126822847,16.37621009067453,17.165507558731814,3
YGL054C,,17.799636260579756,16.53577088716964,17.167703573874697,2
YKR092C,16.224969482134647,18.50728098935666,16.77534938171475,17.169199951068688,3
YDR292C,25.594823922635833,16.009981958606566,9.951512658897043,17.185439513379816,3
YHL003C,11.264230008997474,15.315006315920254,24.977769743570185,17.185668689495973,3
YDR489W,26.942437951241324,6.037657997023234,18.577478570870912,17.18585817304516,3
YKL189W,25.019169782903546,,9.352575543973948,17.185872663438747,2
YER020W,20.98740841101735,,13.38443361262031,17.185921011818827,2
YDR322W,,18.3423570774534,16.0325158038503,17.18743644065185,2
YLR403W,21.15561406990742,15.326285426232918,15.104482049967334,17.195460515369223,3
YFL030W,10.89212375856489,,23.506565168303293,17.19934446343409,2
YMR182C,23.91638363846589,14.108794405584097,13.60145383540031,17.2088772931501,3
YLR029C,13.892208892385398,16.18643471351081,21.56004181999806,17.212895141964754,3
YKL034W,21.367151295773375,14.989769877740564,15.282538417094978,17.213153196869637,3
YBL011W,16.578336630952958,23.20235336056204,11.888769823567412,17.223153271694134,3
YMR234W,17.52402069254277,,16.92243718347886,17.223228938010813,2
YLR131C,25.421999747569913,16.58906599367155,9.667983284441604,17.22634967522769,3
YDR484W,,,17.228665292286287,17.228665292286287,1
YKL018W,16.806202177298733,,17.655380423238167,17.23079130026845,2
YKR003W,12.640142900695478,19.655062931416563,19.43985174044535,17.245019190852464,3
YGR033C,16.59890628025289,17.852718704457548,17.296747657418464,17.2494575473763,3
YLR192C,15.305955887386743,20.43841059353598,16.01977139994217,17.254712626954966,3
YOL039W,16.146558887753997,17.92080379958566,17.701082084497557,17.25614825727907,3
YDR232W,26.7275870660907,11.747818216379423,13.30219182350823,17.259199035326116,3
YPL204W,22.869792163164856,17.427268123027673,11.489491365177741,17.26218388379009,3
YNL070W,18.3245799876229,19.247660889933815,14.258599328461923,17.276946735339546,3
YJR087W,26.77114177155192,11.274531718971481,13.785989140851516,17.27722087712497,3
YJL192C,17.085910732875668,15.138770391876749,19.629980194897897,17.284887106550105,3
YPR165W,15.40484694089305,18.85709281884017,17.603930683781133,17.288623481171452,3
YLR379W,17.058731194685294,19.94350807238111,14.863977535976224,17.288738934347542,3
YDR408C,,21.72211458017937,12.858937706764372,17.290526143471872,2
YJL010C,19.24969068048848,20.415045153552104,12.214481725938723,17.293072519993103,3
YJL186W,25.268460488523505,11.346208051858781,15.29638146256381,17.303683334315362,3
YPR087W,,19.36562059253278,15.243954310324265,17.30478745142852,2
YOR233W,20.858358060826646,18.35324452709244,12.72674583679039,17.31278280823649,3
YDR331W,,,17.316835590419583,17.316835590419583,1
